cand_id,country,endYear,name,startYear
2136,FR,1990,b'Institut Universitaire de Technologie de Caen (France)',1988
2136,FR,1988,b'Lyc\xc3\x83\xc2\xa9e Marie-Curie de Vire (France)',
2137,RO,2001,"b'University of Bucharest, Faculty of Chemistry, Romania'",1997
2137,RO,2003,"b'University of Bucharest, Faculty of Chemistry, Romania'",2001
2138,US,2002,b'Oracle Corporation',2002
2138,,2006,b'British Computer Society (Information Systems Examinations Board)',2006
2138,US,2000,b'Microsoft Corporation',2000
2139,BE,Present,b'Katholieke Hogeschool Mechelen',
2139,BE,Present,b'SITO 5',
2139,BE,2007,b'Katholieke Hogeschool Mechelen',2003
2140,BE,Present,b'Katholieke Hogeschool Kempen',
2140,BE,1998,b'Katholieke Hogeschool Kempen',1992
2140,BE,1994,b'Sint-Victor',1987
2141,BE,Present,b'Arteveldehogeschool',
2141,BE,2009,b'Sint-Jozefscollege Aalst',2003
2141,BE,2011,b'Artevelde Hogeschool Gent',2008
2142,IN,Present,b'University of Madras',
2142,IN,Present,b'University of Madras',
2142,IN,Present,b'Sainik School',
2143,IN,Present,"b'Visvesvaraya Technological University, Belgaum'",
2143,IN,Present,"b'Visvesvaraya Technological University, Belgaum'",
2143,IN,Present,"b'St.Xaviers high School ,Bhubaneswar, Odisha'",
2144,BE,Present,b'Erasmushogeschool Brussel',
2144,BE,1999,b'Erasmushogeschool Brussel',1997
2145,BE,Present,b'Karel de Grote-Hogeschool',
2145,BE,1990,b'College van het eucharistisch hart',1984
2145,BE,1995,b'Karel de Grote-Hogeschool',1991
2146,BE,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2146,BE,2000,b'college Notre Dame Tournai',1995
2146,,2000,b'College St Henri Mouscron (evening course)',1999
2146,BE,2005,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',2001
2147,BE,Present,b'KU Leuven',
2147,BE,2003,b'KU Leuven',1998
2149,BE,Present,b'KU Leuven',
2149,,Present,b'Academia de Studii Economice din Bucure\xc3\x88\xc2\x99ti',
2149,BE,Present,b'Universit\xc3\x83\xc2\xa9 Saint-Louis - Bruxelles',
2149,BE,2013,b'University of Leuven',2012
2149,,2007,b'Academia de Studii Economice din Bucure\xc3\x88\xc2\x99ti',1999
2149,BE,2009,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Saint-Louis', Bruxelles""",2007
2152,BE,1990,b'Kon. Atheneum Deurne',1984
2152,BE,1993,b'HTIGO Deurne-Ruggeveld',1990
2154,IN,Present,"b'HYD - Osmania University, India'",
2154,IN,Present,"b'APTECH, India'",
2155,BE,2013,b'Provinciale Hogeschool Hasselt',2009
2156,MX,2015,b'Lean Six Sigma',2015
2156,,2007,b'Certification .NET Web',2007
2156,,2008,b'Test certification TMAP next foundation',2008
2157,FR,Present,b'Universit\xc3\x83\xc2\xa9 Nice Sophia Antipolis',
2157,IT,Present,b'Universit\xc3\x83\xc2\xa0 degli Studi di Genova',
2157,IT,2006,b'Universit\xc3\x83\xc2\xa0 degli Studi di Genova',2002
2157,FR,2006,b'Universit\xc3\x83\xc2\xa9 de Nice-Sophia Antipolis',2002
2158,BE,Present,b'Hogeschool PXL',
2158,BE,2011,b'Provinciale Hogeschool Limburg',2008
2158,BE,Present,b'Don Bosco Hechtel',
2160,PL,Present,b'Wroclaw University of Science and Technology',
2160,PL,2005,b'Wroclaw University of Technology',2000
2161,BE,Present,b'Hogeschool PXL',
2161,BE,2014,b'Provinciale Hogeschool Limburg',2011
2161,US,2007,b'Testronic Labs',2007
2162,BE,2016,"b'Huis van het Nederlands (CVOB), Brussels, Belgium'",2015
2162,IN,2006,"b""MGM's Jawaharlal Nehru Engineering college""",2002
2162,IN,2002,"b""MSP's Deogiri college""",2000
2163,BR,2006,b'IESN',2003
2164,BE,Present,b'Karel de Grote-Hogeschool',
2164,BE,2006,b'Karel de Grote-Hogeschool',2003
2164,,2002,b'Stedelijk Instituut voor Sierkunsten en Ambachten (SISA)',2000
2165,BE,Present,b'Katholieke Hogeschool Leuven',
2165,BE,2006,b'Katholieke Hogeschool Leuven',2003
2166,BE,Present,b'KU Leuven',
2166,BE,Present,b'HUB-EHSAL',
2166,BE,2011,b'Katholieke Universiteit Leuven',2009
2166,BE,2009,b'HUB-EHSAL',2006
2167,BE,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
2167,BE,1996,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',1990
2168,,1991,b'IHB and VUB',1985
2169,BE,2004,b'IFOSUP',2001
2170,US,Present,b'Texas A&M University',
2170,US,2007,b'Texas A&M University',2005
2170,IN,2005,"b'C.B.I.T, Osmania University'",2001
2171,BE,Present,b'Hogeschool PXL',
2171,BE,2009,b'Hogeschool PXL',2006
2172,BE,Present,b'University of Antwerp',
2172,BE,2000,b'University of Antwerp',1999
2172,BE,1999,b'University of Antwerp',1995
2172,CA,1995,b'OLVC',1990
2173,BE,Present,b'Katholieke Hogeschool Kempen',
2173,BE,1984,b'Katholieke Hogeschool Kempen',1982
2174,,2006,b'Bediende in de boekhouding -VDAB',2006
2174,,2004,b'Nederlands als vreemde taal- niveau 1 t/m 5-Instituut voor levende talen KU Leuven',2003
2174,,1998,"b'Hoger universitair onderwijs- economie (Cheboksari, Rusland)'",1995
2175,BE,Present,b'Ghent University',
2175,BE,1994,b'sint-jozefsinstituut',1988
2175,BE,1998,b'Universiteit Gent',1994
2176,IN,Present,b'Tagore Public School',
2176,US,Present,b'Air force school',
2177,FR,Present,b'Conservatoire National des Arts et M\xc3\x83\xc2\xa9tiers',
2177,FR,1997,b'Conservatoire National des Arts et M\xc3\x83\xc2\xa9tiers',1994
2178,BE,Present,b'Hogeschool PXL',
2178,BE,2005,b'Provinciale Hogeschool Limburg',2003
2178,BE,2002,b'Technisch Amandina Instituut (Herk-de-Stad)',1996
2179,BE,Present,b'Arteveldehogeschool',
2179,BE,2011,b'Artevelde Hogeschool Gent',2007
2179,BE,2007,b'O.L.V.P Lokeren',2001
2180,BE,2013,b'Escent',
2180,BE,2010,b'University of Li\xc3\x83\xc2\xa8ge',
2180,BE,2013,b'Escent',
2180,CA,2010,"b""Ecole de Commerce et d'informatique""",2009
2181,US,2009,b'Project Management Institute',2009
2181,US,2010,"b'International Institute for Learning, Inc.'",2010
2181,BE,1997,b'Haute Ecole Provinciale du Hainaut Occidental',1994
2182,BE,Present,b'Vlerick Business School',
2182,BE,2008,b'Vlerick Leuven-Gent Management School',2007
2182,,Present,b'Amelior - Managing Successful Programmes',
2182,MY,Present,b'KUL',
2183,GB,Present,b'University of Birmingham',
2183,GB,Present,b'University of Westminster',
2183,GB,1989,b'University of Westminster',1986
2183,GB,2009,b'The University of Birmingham',2006
2183,,1998,b'Middlesex University / CIBIT',1996
2184,BE,Present,b'Hogeschool PXL',
2184,BE,Present,b'Vlerick Business School',
2184,BE,1987,b'Sint-Lambertuscollege',1981
2184,BE,2017,b'Vlerick Business School',2016
2185,BE,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2185,BE,1990,b'Institut Reine Astrid Mons',1988
2185,BE,1993,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',1990
2186,BE,Present,b'KU Leuven',
2186,BE,1999,b'Sint-Lievenscollege Gent',1993
2186,BE,2004,b'KU Leuven',1999
2187,,Present,b'Orta Do\xc3\x84\xc2\x9fu Teknik \xc3\x83\xc2\x9cniversitesi / Middle East Technical University',
2187,,1998,b'Orta Do\xc3\x84\xc2\x9fu Teknik \xc3\x83\xc2\x9cniversitesi / Middle East Technical University',1994
2189,,1984,b'Industri\xc3\x83\xc2\xable Hogeschool v/h Rijk Hasselt',1981
2192,FR,Present,b'Universit\xc3\x83\xc2\xa9 de Valenciennes et du Hainaut-Cambr\xc3\x83\xc2\xa9sis',
2192,FR,1995,b'Universit\xc3\x83\xc2\xa9 de Valenciennes et du Hainaut-Cambr\xc3\x83\xc2\xa9sis',1991
2193,BE,Present,b'Provinciaal Instituut voor Hoger Onderwijs Gent',
2194,BE,Present,b'KU Leuven',
2194,BE,Present,b'Groep T - Internationale Hogeschool Leuven',
2194,BE,Present,b'Vlerick Business School',
2194,BE,2002,b'KU Leuven',2001
2194,BE,2001,b'Groep T - Internationale Hogeschool Leuven',1997
2194,BE,2010,b'Vlerick Business School',2008
2195,FR,Present,b'Universit\xc3\x83\xc2\xa9 Jean Moulin (Lyon III)',
2195,FR,2005,"b'IUP Management Saint Etienne, Universit\xc3\x83\xc2\xa9 Jean Monnet'",2004
2195,FR,2002,"b'IUT A Lyon 1, Universit\xc3\x83\xc2\xa9 Claude Bernard'",2000
2195,FR,2006,b'Universit\xc3\x83\xc2\xa9 Jean Moulin (Lyon III)',2005
2197,BE,Present,b'University of Antwerp',
2197,BE,2001,b'Universiteit Antwerpen',1996
2197,FR,Present,b'Istya',
2197,US,Present,b'Wigo',
2198,BE,Present,b'Vlerick Business School',
2198,BE,1988,b'University Ghent',1982
2198,BE,2016,b'Vlerick Leuven-Gent Management School',2015
2199,IL,Present,b'Tel Aviv University',
2199,IL,2012,b'Tel Aviv University',2008
2199,GB,Present,b'The Open University',2014
2200,BE,Present,b'Ghent University',
2200,BE,1994,b'Universiteit Gent',1990
2200,BE,1990,b'Sint-Pieters instituut',1984
2201,BE,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2201,BE,1997,b'University of Li\xc3\x83\xc2\xa8ge',1991
2202,,Present,b'Universitatea \xc3\xa2\xc2\x80\xc2\x9ePolitehnica\xc3\xa2\xc2\x80\xc2\x9d din Bucure\xc3\x88\xc2\x99ti',
2202,RO,2010,"b'Friedrich Schiller Kulturhaus, Bukarest'",2009
2202,RO,2002,"b'Colegiul National ""Mircea cel Batran"" Constanta'",1998
2203,IN,2010,b'KIIT University',2006
2203,US,2006,b'D A V Public School',2004
2204,BE,1994,b'E.C.A.M. - I.S.I. (Brussels)',1993
2204,FR,Present,b'Spijker',
2204,BE,1994,b'KIH De Nayer',1990
2205,BE,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
2205,BE,Present,b'KU Leuven',
2205,BE,1994,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',1989
2205,BE,1995,b'KU Leuven',1994
2206,BE,Present,b'University of Antwerp',
2206,BE,1996,b'University of Antwerp',1987
2207,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2207,BE,Present,b'Ghent University',
2207,BE,2001,b'Ghent University',1996
2207,BE,2006,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2004
2208,BE,Present,b'Rijksuniveristeit Gent',
2208,BE,Present,b'Rijksuniversiteit Gent + Vlerick',
2210,BE,Present,b'Arteveldehogeschool',
2210,BE,2011,b'Arteveldehogeschool',2008
2211,BE,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2211,BE,1989,b'University of Li\xc3\x83\xc2\xa8ge',1984
2212,BE,1988,b'Erasmushogeschool Brussel',1986
2213,,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",
2213,BE,Present,b'Groep T - Internationale Hogeschool Leuven',
2213,RW,1993,b'Ecole Belge de Kigali',1989
2213,BE,1997,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci', Bruxelles""",1995
2213,BE,2001,b'Groep T - Internationale Hogeschool Leuven',1997
2215,BE,Present,b'Hogeschool Gent',
2215,BE,Present,b'Vlerick Business School',
2215,BE,Present,b'Solvay Brussels School',
2215,BE,2000,b'Hogeschool Gent',1997
2215,BE,2016,b'Vlerick Business School',2015
2215,BE,2014,b'Solvay Brussels School',2013
2216,BE,Present,b'KU Leuven',
2216,GB,Present,b'University of East Anglia',
2216,GB,Present,b'Imperial College London',
2216,GB,2000,b'University of East Anglia',1997
2216,BE,2009,b'Katholieke Universiteit Leuven',2008
2216,GB,2001,b'Imperial College London',2000
2217,RU,Present,b'Ural State Technical University',
2217,RU,2005,b'Business School of Ural Federal University',2003
2217,RU,2005,b'Ural Federal University',2000
2219,BE,Present,b'Universit\xc3\x83\xc2\xa9 de Namur',
2219,BE,2007,b'Universit\xc3\x83\xc2\xa9 de Namur',2005
2219,BE,2004,b'Universit\xc3\x83\xc2\xa9 de Namur',2002
2219,FR,2002,b'Coll\xc3\x83\xc2\xa8ge Saint-Fran\xc3\x83\xc2\xa7ois-Xavier',1996
2220,US,Present,b'Arizona State University - W. P. Carey School of Business',
2220,FR,Present,b'Toulouse Business School',
2220,US,2002,"b'Arizona State University, W. P. Carey School of Business'",2001
2220,FR,2000,b'Toulouse Business School',1998
2221,FR,2003,b'Professional school of photography (Lyon - France)',2002
2221,FR,2000,"b'ESIDEC, Business school (Metz - France)'",1997
2221,,2007,b'Supply Chain Management (Chalon/Sa\xc3\x83\xc2\xb4ne - France)',2006
2222,FR,Present,b'Paris-Sud University (Paris XI)',
2222,NL,Present,b'Delft University of Technology',
2222,NL,2008,b'Delft University of Technology',2006
2222,PK,2006,"b'GIK Institute of Engineering Sciences and Technology, Pakistan'",2002
2222,FR,Present,b'Paris-Sud University (Paris XI)',
2223,CZ,Present,b'Charles University in Prague',
2223,AT,Present,b'WU (Vienna University of Economics and Business)',
2223,CZ,Present,"b'University of Economics, Prague'",
2223,CZ,2007,"b'University of Economics, Prague'",1998
2223,CZ,2005,b'Charles University in Prague',1998
2223,AT,2004,b'WU (Vienna University of Economics and Business)',2003
2224,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2224,BE,2004,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1999
2224,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2225,BE,Present,b'University of Antwerp',
2225,BE,1988,b'University of Antwerp',1983
2225,BE,1983,b'Xaveriuscollege',1973
2226,BE,Present,b'KTA Vilvoorde',
2227,BE,Present,b'KU Leuven',
2227,BE,2009,b'Katholieke Universiteit Leuven',2006
2227,,2011,b'Katholieke Universiteit Leuven',2010
2227,,2010,b'Katholieke Universiteit Leuven',2009
2228,BE,Present,b'KU Leuven',
2228,BE,Present,b'Sint-Amandscollege Kortrijk',
2228,,1998,b'\xc3\x83\xc2\x89cole Nationale Sup\xc3\x83\xc2\xa9rieure de T\xc3\x83\xc2\xa9l\xc3\x83\xc2\xa9communications (ENST)',1997
2228,BE,1997,b'Katholieke Universiteit Leuven',1992
2229,BE,Present,b'Haute Ecole de Bruxelles',
2229,,1995,b'KPHO Tienen',1994
2229,,1999,b'Haute Ecole de Bruxelles',1996
2229,,2003,b'syntra Leuven',2001
2230,BE,Present,b'Katholieke Hogeschool Leuven',
2230,BE,2005,b'Katholieke Hogeschool Leuven',2002
2230,BE,2000,b'Sint-Albertuscollege Haasrode',1996
2230,BE,2002,b'Koninklijk Atheneum 2 Ring Leuven',2000
2231,,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
2231,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2231,BE,1997,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1993
2231,,2017,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',2016
2231,BE,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1997
2232,BE,Present,b'Haute Ecole de la Communaut\xc3\x83\xc2\xa9 fran\xc3\x83\xc2\xa7aise du Hainaut',
2232,BE,Present,b'Haute Ecole de la Communaut\xc3\x83\xc2\xa9 fran\xc3\x83\xc2\xa7aise du Hainaut',
2232,,2015,b'B2B Learning',2015
2232,BE,2000,b'Haute Ecole de la Communaut\xc3\x83\xc2\xa9 fran\xc3\x83\xc2\xa7aise du Hainaut',1996
2233,,2003,b'University of New York',2003
2235,,Present,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',
2235,,Present,b'Hogeschool Gent',
2235,,2004,b'Hogeschool Gent',2001
2236,,Present,b'Indira Gandhi National Open University',
2236,,2005,b'Indira Gandhi National Open University',2000
2237,,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2237,,1996,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',1991
2237,,2014,b'PMI\xc3\x82\xc2\xae Project Management Institute',2014
2237,,1998,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',1996
2238,,Present,b'Universit\xc3\x83\xc2\xa9 de Valenciennes et du Hainaut-Cambr\xc3\x83\xc2\xa9sis',
2238,,Present,b'University of Lille 1 Sciences and Technology',
2238,,2002,b'Universit\xc3\x83\xc2\xa9 de Valenciennes et du Hainaut-Cambr\xc3\x83\xc2\xa9sis',1999
2238,,2004,b'University of Lille 1 Sciences and Technology',2003
2239,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',
2239,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard (Lyon I)',
2239,,Present,b'Lyc\xc3\x83\xc2\xa9e Saint Marc',
2240,,2002,b'\xc3\xa2\xc2\x80\xc2\x9cAlexandru Ioan Cuza\xc3\xa2\xc2\x80\xc2\x9d Theoretical High School',1998
2240,,2006,"b'""Al. I Cuza"" Public University of Iasi, Romania'",2002
2241,,Present,b'Katholieke Hogeschool Limburg',
2242,,1989,b'European Commission',1987
2242,,Present,b'ITIS E. Molinari - Milan - Italy',
2244,,Present,"b'Birkbeck School of Business, Economics and Informatics'",
2244,,1990,b'Sint Martinus school',1986
2244,,1994,b'Miniemeninstituut Leuven',1990
2244,,Present,"b'Birkbeck School of Business, Economics and Informatics'",
2245,,2006,b'Babes-Bolyai University',2002
2245,,2007,b'Babes-Bolyai University',2006
2246,,Present,b'KU Leuven',
2246,,1976,b'Heilig Hart Heverlee',1970
2246,,1980,b'Katholieke Universiteit Leuven',1976
2247,,Present,b'Punjab Technical University',
2247,,2002,b'Sacred Heart Senior Secondary School',1992
2247,,2006,b'Punjab Technical University',2002
2248,,Present,b'KU Leuven',
2248,,Present,b'Universidad del Pa\xc3\x83\xc2\xads Vasco/Euskal Herriko Unibertsitatea',
2248,,2005,b'Universidad del Pa\xc3\x83\xc2\xads Vasco/Euskal Herriko Unibertsitatea',2004
2248,,2001,b'Ecole Saint Pierre et Paul',1999
2248,,2006,b'University of Leuven',2003
2249,,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",
2249,,Present,b'Accenture Schools',
2250,,1988,b'Industri\xc3\x83\xc2\xable Hogeschool Antwerpen (IHAM)',1984
2251,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2251,,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1992
2251,,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1992
2252,,2009,b'Penta Management',2009
2252,,2012,b'ScumAlliance',2012
2252,,2009,b'Baxter Management Essentials',2008
2253,,Present,b'UMONS',
2253,,1997,b'UMONS',1992
2254,,2011,b'Pfizer Pharmaceuticals',2011
2254,,2013,b'Self Learning & Experience',2004
2254,,2012,b'Moresteam University',2011
2255,,Present,b'Anna University',
2255,,2004,b'Sourashtra Higher Secondary School',2002
2255,,2007,"b'THIAGARAJAR COLLEGE, MADURAI\tMADURAI KAMARAJAR UNIVERSITY'",2004
2255,,2010,b'Anna University',2008
2256,,Present,b'UHasselt',
2256,,2016,b'Berlitz',2016
2256,,2010,b'Berlitz',2010
2256,,2009,b'Universiteit Hasselt',2004
2257,,2005,b'University of Science and Technology in Krakow',2000
2259,,2009,b'Academy of Economic Studies Bucharest',2005
2259,,2005,b'National College Vlaicu Voda',2001
2260,,2008,b'Project management in software development',2008
2260,,2017,b'Change Booster (Change Management Method & Toolbox)',2017
2260,,2011,"b'ISTQB\xc3\x82\xc2\xaeCertified Tester, Advanced Level, Test Manager'",2011
2262,,Present,b'KU Leuven',
2262,,2006,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2001
2263,,Present,b'Solvay Brussels School',
2263,,2006,b'BruDISC - Solvay Business School & Applied Sciences Faculty',2005
2263,,2003,b'Solvay Brussels School',1998
2264,,2011,b'CEFORA',2011
2264,,2004,b'C.E.N.A.M.',2001
2264,,2016,b'CEFORA',2016
2266,,Present,b'IBS Hyderabad',
2266,,2008,b'College of Engineering Roorkee',2004
2266,,2011,b'IBS Hyderabad',2009
2271,,Present,b'Rajasthan Vidyapeeth',
2271,,Present,b'Rajasthan Vidyapeeth',
2272,,Present,b'Groep T - Internationale Hogeschool Leuven',
2272,,Present,b'UHasselt',
2272,,1989,b'Groep T - Internationale Hogeschool Leuven',1985
2273,,Present,b'UHasselt',
2274,,Present,b'Hogeschool Antwerpen',
2274,,2002,b'Hogeschool Antwerpen',1998
2275,,Present,"b'New Bulgarian University, Sofia'",
2275,,Present,"b'High School for Fine Arts, Sofia'",
2276,,Present,b'Universidad de Zaragoza',
2276,,Present,b'Europese Hogeschool Brussel',
2276,,2006,b'Universidad de Zaragoza',2005
2277,,2016,b'Mobius Executive Leadership',2016
2277,,2014,b'The Training and Coaching Square',2013
2277,,2016,b'The Training and Coaching Square',2015
2278,,Present,b'INSEAD',
2278,,Present,b'Vrije Universiteit Brussel',
2278,,1995,b'Koninklijke Vlaamse Ingenieursvereniging',1994
2278,,2013,b'INSEAD',2013
2278,,1997,b'Vrije Universiteit Brussel',1995
2279,,Present,b'emlyon business school',
2279,,2008,b'Polytechnicum Bourgogne Franche-Comt\xc3\x83\xc2\xa9',2005
2279,,2009,b'Ecole de Management de Lyon',2008
2280,,1992,b'APICS - American Production and Inventory Control Society',1991
2280,,2004,b'PMMS Consulting Group',2004
2280,,1995,b'APICS - American Production and Inventory Control Society',1995
2281,,Present,b'UHasselt',
2281,,1985,b'Universiteit Hasselt',1981
2281,,1981,b'Amandinacollege Herk-de-Stad',1975
2282,,Present,b'KU Leuven',
2282,,Present,b'Hogeschool Antwerpen',
2282,,2002,b'Hogeschool Antwerpen',1998
2282,,2003,b'KU Leuven',2002
2282,,2004,b'KU Leuven',2003
2290,,2005,b'International Business and Management School',2001
2291,,1998,b'Cranfield University - School of Management',1997
2291,,1993,b'Universite Catholique de Louvain - IAG',1988
2292,,Present,b'KU Leuven',
2292,,1989,b'Katholieke Universiteit Leuven',1983
2293,,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
2293,,Present,b'Ichec Brussels Management School',
2293,,1997,b'Ichec Brussels Management School',1996
2293,,1986,b'Athenee Royal Nivelles',1982
2293,,1989,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',1986
2294,,Present,b'Hogeschool Gent',
2294,,2005,b'Hogeschool Gent',2002
2295,,Present,b'Karel de Grote-Hogeschool',
2295,,1996,"b""'Karel de Grote' Hogeschool Antwerpen""",1993
2295,,Present,"b'Sancta Maria, Deurne'",
2296,,2004,b'Sint-Gabri\xc3\x83\xc2\xablinstituut',1998
2297,,Present,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Notre-Dame de la Paix'\xc3\xa2\xc2\x80\xc2\x8b""",
2297,,2014,b'APICS CPIM certified',2012
2298,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2298,,Present,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Notre-Dame de la Paix'\xc3\xa2\xc2\x80\xc2\x8b""",
2298,,1999,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Notre-Dame de la Paix'""",1996
2298,,1994,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1992
2299,,1985,"b""Institut de l'Assomption""",1979
2299,,1989,b'Institut Saint-Luc Bruxelles',1985
2300,,Present,b'HELHa \xc3\xa2\xc2\x80\xc2\x94 Haute \xc3\x83\xc2\x89cole Louvain en Hainaut',
2300,,2000,b'ISICHT MONS',1995
2300,,2000,b'Haute Ecole Roi Baudouin',1995
2301,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2301,,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2301,,2011,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2006
2301,,2009,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',2006
2301,,Present,b'.',
2302,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2302,,2002,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1997
2302,,1997,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1992
2304,,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2304,,1991,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',1986
2304,,1984,"b'Aumoniers du Travail, Charleroi'",1982
2305,,Present,b'Institut Notre Dame de Lorveval',
2305,,Present,b'ICET',
2305,,Present,b'Polytechnic Mons',
2306,,Present,b'\xc3\x83\xc2\x89cole des Mines de Saint-\xc3\x83\xc2\x89tienne',
2306,,2005,b'Ecole nationale sup\xc3\x83\xc2\xa9rieure des Mines de Saint-Etienne',2002
2306,,2002,"b'Lyc\xc3\x83\xc2\xa9e du Parc, Lyon'",2000
2306,,2000,"b'Lyc\xc3\x83\xc2\xa9e C.N. Ledoux, Besan\xc3\x83\xc2\xa7on'",1997
2309,,1995,b'Provinciale Handelsschool Hasselt',1987
2311,,2011,b'SAP belgium',2011
2311,,2005,b'SAP Belgium',2005
2311,,2006,b'SAP France',2006
2312,,Present,b'Hogeschool PXL',
2312,,2013,b'Provinciale Hogeschool Limburg',2012
2312,,2012,b'Provinciale Hogeschool Limburg',2009
2315,,2005,b'IESN',2002
2315,,2002,b'Institut Saint-Joseph Ciney',1996
2316,,2010,"b'University of Li\xc3\x83\xc2\xa8ge (HEC-Ulg, Belgium)'",2004
2316,,2008,b'University of Murcia (Spain)',2007
2317,,2014,b'SAP Belgium SA NV',2014
2317,,2012,b'SAP Belgium SA NV',2012
2317,,2015,b'SOA People',2015
2318,,Present,b'University of Antwerp',
2318,,1993,b'University of Antwerp',1989
2318,,2011,b'H. Pius X Instituut',1983
2319,,Present,b'Universidade Nova de Lisboa',
2319,,Present,b'Solvay Brussels School',
2319,,2006,b'Lyc\xc3\x83\xc2\xa9e \xc3\x83\xc2\x89mile Jacqmain',2000
2319,,2010,b'Universidade Nova de Lisboa',2009
2319,,2011,b'Solvay Brussels School',2006
2320,,2012,b'Informatica PowerCenter 8/9 Level I Developer',2012
2320,,2010,b'SAP BI BW',2010
2320,,2009,b'SAP FI CO',2009
2321,,Present,b'UMONS',
2321,,Present,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',
2322,,Present,b'Samara State University',
2322,,2002,b'Samara State University',1997
2323,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2323,,2012,b'Louvain School of Management',2009
2323,,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2005
2324,,Present,b'Ichec Brussels Management School',
2324,,Present,b'ICHEC Business School',
2324,,Present,b'2006',
2325,,1991,b'EHSAL',1986
2326,,Present,b'Hogeschool Gent',
2326,,2006,b'Hogeschool Gent',2002
2328,,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",
2328,,2003,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal de Waterloo',
2328,,2010,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci', Bruxelles""",
2331,,Present,b'Ichec Brussels Management School',
2331,,Present,b'University of Strathclyde',
2331,,1990,b'University of Strathclyde',1989
2331,,1985,b'Ichec Brussels Management School',1980
2331,,1996,b'SAP Academy Boston & Belgium',1996
2332,,Present,b'SISO Jan De Voslei',
2332,,Present,b'RUCA',1985
2332,,2014,b'Zengar',2013
