,cand_id,country,endMonth,endYear,name,startMonth,startYear
0,1171.0,AU,Present,Present,b'University of Technology Sydney',,
1,1171.0,AU,Present,Present,b'UNSW',,
2,1171.0,AU,Present,2004,"b'University of Technology, Sydney'",,2004.0
3,1171.0,AU,Present,2003,b'University of New South Wales',,2001.0
0,1172.0,SG,Present,Present,b'James Cook University',,
1,1172.0,SG,Present,2007,b'James Cook University',,2005.0
0,1173.0,GB,Present,1999,b'University College Suffolk',,1996.0
1,1173.0,GB,Present,1999,b'University College Suffolk',,1996.0
0,1174.0,AU,Present,Present,b'University of Sydney',,
1,1174.0,AU,Present,Present,b'Billy Blue College of Design',,
2,1174.0,AU,Present,Present,b'Charles Sturt University',,
3,1174.0,AU,Present,2011,b'Charles Sturt University',,2008.0
4,1174.0,AU,Present,2002,b'University of Sydney',,2000.0
5,1174.0,AU,Present,2015,b'Billy Blue College of Design',,2015.0
0,1181.0,AU,Present,Present,b'University of Sydney',,
1,1181.0,AU,Present,2004,b'University of Sydney',,2001.0
0,1182.0,AU,Present,Present,b'TAFE NSW Higher Education',,
1,1182.0,AU,Present,Present,b'UNSW',,
2,1182.0,AU,Present,2010,b'Dynamic Web Training',,2010.0
3,1182.0,AU,Present,2003,b'TAFE NSW Higher Education',,2003.0
4,1182.0,AU,Present,2004,b'University of New South Wales',,2004.0
0,1184.0,AU,Present,Present,b'University of Sydney',,
1,1184.0,US,Present,2006,b'Academy of Information Technology',,2006.0
2,1184.0,AU,Present,2008,b'University of Sydney',,2007.0
3,1184.0,US,Present,2005,b'Academy of Information Technology',,2005.0
0,1185.0,US,Present,Present,b'Hawaii Pacific University',,
1,1185.0,AU,Present,Present,b'TAFE NSW',,
2,1185.0,AU,Present,Present,b'Bond University',,
3,1185.0,AU,Present,Present,b'TAFE NSW',,
4,1185.0,AU,Present,2010,b'Bond University',,2008.0
5,1185.0,US,Present,2009,b'Hawaii Pacific University',,2009.0
6,1185.0,US,Present,Present,b'Hawaii Pacific University',,
7,1185.0,AU,Present,Present,b'TAFE NSW',,
8,1185.0,AU,Present,Present,b'Bond University',,
9,1185.0,AU,Present,Present,b'TAFE NSW',,
10,1185.0,AU,Present,2010,b'Bond University',,2008.0
11,1185.0,US,Present,2009,b'Hawaii Pacific University',,2009.0
0,1187.0,US,Present,1996,b'Mitchell High School',,1991.0
1,1187.0,AU,Present,2003,"b'Sydney College of the Arts, Sydney University'",,1997.0
0,1188.0,AU,Present,Present,b'The University of Queensland',,
1,1188.0,AU,Present,2009,"b""St Rita's College""",,2004.0
2,1188.0,AU,Present,2012,b'The University of Queensland',,2010.0
3,1188.0,AU,Present,2014,b'Queensland College of Art',,2012.0
0,1189.0,FR,Present,2011,"b'University of Strasbourg, France'",,2009.0
1,1189.0,MX,Present,2009,"b'Benem\xc3\x83\xc2\xa9rita Universidad Aut\xc3\x83\xc2\xb3noma de Puebla, Mexico'",,2008.0
2,1189.0,FR,Present,2010,b'Universit\xc3\x83\xc2\xa9 de Lille III',,2009.0
0,1190.0,AU,Present,Present,b'Tractor Design School',,
1,1190.0,AU,Present,2016,b'Tractor Design School',,2016.0
2,1190.0,AU,Present,Present,b'Martin College Sydney',,
0,1195.0,AU,Present,Present,b'University of Melbourne',,
1,1195.0,AU,Present,1998,b'University of Melbourne',,1994.0
0,1198.0,AU,Present,Present,b'Charles Darwin University',,
1,1198.0,AU,Present,2011,"b'Northern Shore Institute, Tafe'",,2010.0
2,1198.0,AU,Present,2002,b'Charles Darwin University',,1999.0
3,1198.0,AU,Present,2010,"b'Northern Shore Institute, Tafe'",,2010.0
0,1199.0,AU,Present,Present,b'TAFE NSW',,
1,1199.0,AU,Present,2006,b'TAFE NSW',,2005.0
0,1200.0,AU,Present,Present,b'Western Sydney University',,
1,1200.0,AU,Present,2006,b'University of Western Sydney',,2003.0
0,1201.0,AU,Present,Present,b'University of Technology Sydney',,
1,1201.0,US,Present,Present,b'General Assembly',,
2,1201.0,AU,Present,2016,b'BWD Creative',,2016.0
3,1201.0,US,Present,2016,b'General Assembly',,2016.0
4,1201.0,AU,Present,2015,"b'University of Technology, Sydney'",,2012.0
0,1202.0,AU,Present,Present,b'TAFE NSW',,
1,1202.0,US,Present,Present,b'General Assembly',,
2,1202.0,AU,Present,2004,b'TAFE NSW',,2002.0
3,1202.0,US,Present,2016,b'General Assembly',,2016.0
4,1202.0,AU,Present,2003,b'TAFE NSW',,2002.0
0,1203.0,US,Present,Present,b'General Assembly',,
1,1203.0,CA,Present,Present,b'Humber College',,
2,1203.0,US,Present,2015,b'General Assembly',,2015.0
3,1203.0,CA,Present,2009,b'Canadian Marketing Association',,2008.0
4,1203.0,CA,Present,2007,b'Humber College',,2006.0
0,1213.0,AU,Present,Present,b'University of Tasmania',,
1,1213.0,AU,Present,Present,b'University of Tasmania',,
2,1213.0,AU,Present,Present,b'University of Tasmania',,
3,1213.0,AU,Present,Present,b'University of Tasmania',,
0,1216.0,AU,Present,Present,b'Melbourne Business School',,
1,1216.0,US,Present,Present,b'General Assembly',,
2,1216.0,AU,Present,Present,b'University of Melbourne - Melbourne Business School',,2015.0
3,1216.0,US,Present,Present,b'General Assembly',,2016.0
0,1217.0,AU,Present,Present,b'University of Melbourne',,
1,1217.0,AU,Present,Present,b'The University of Queensland',,
2,1217.0,AU,Present,1989,b'University of Melbourne',,1986.0
3,1217.0,AU,Present,2004,b'The University of Queensland',,2000.0
0,1218.0,AU,Present,Present,b'RMIT University',,
1,1218.0,AU,Present,1998,b'RMIT University',,1997.0
2,1218.0,PK,Present,1996,b'American Institute of Management Sciences (PAK-AIMS)',,1993.0
0,1219.0,AU,Present,Present,b'University of Newcastle',,
1,1219.0,AU,Present,Present,b'Henry Kendall High School',,
2,1219.0,AU,Present,2002,b'University of Newcastle',,1998.0
0,1220.0,AU,Present,Present,b'UNSW',,
1,1220.0,AU,Present,2006,b'Tafe',,2006.0
2,1220.0,AU,Present,2010,b'University of New South Wales',,2007.0
0,1221.0,US,Present,Present,b'General Assembly',,
1,1221.0,US,Present,2016,b'General Assembly',,2016.0
2,1221.0,AU,Present,2008,b'CATC Sydney',,2007.0
3,1221.0,AU,Present,2006,b'The Illawarra Grammar School',,2001.0
0,1224.0,BR,Present,Present,b'Centro Universit\xc3\x83\xc2\xa1rio de Bras\xc3\x83\xc2\xadlia',,
1,1224.0,AU,Present,2011,b'Australian Pacific College',,2010.0
2,1224.0,BR,Present,2007,b'Centro Universit\xc3\x83\xc2\xa1rio de Bras\xc3\x83\xc2\xadlia',,2004.0
0,1225.0,US,Present,Present,b'General Assembly',,
1,1225.0,,Present,2006,b'Sydney Graphics College (UNSW Accredited)',,2004.0
2,1225.0,US,Present,2015,b'General Assembly',,2015.0
3,1225.0,AU,Present,Present,b'Waverley College',,
0,1226.0,IN,Present,1997,"b'National Institute of Technology, Suratkal, Karnataka'",,1995.0
1,1226.0,IN,Present,1994,"b'National Institute of Engineering, Mysore, Karnataka'",,1990.0
0,1227.0,AU,Present,Present,b'Institute of Strategic Management',,2014.0
1,1227.0,AU,Present,Present,b'Killarney Heights High School',,
0,1229.0,AU,Present,Present,b'Flinders University',,
1,1229.0,AU,Present,Present,b'Flinders University',,
0,1230.0,IN,Present,Present,b'Acharya Nagarjuna University',,
1,1230.0,IN,Present,Present,b'University of Hyderabad',,
2,1230.0,IN,Present,1999,b'Acharya Nagarjuna University',,1995.0
3,1230.0,IN,Present,2001,b'University of Hyderabad',,1999.0
0,1231.0,AU,Present,Present,b'University of Sydney',,
1,1231.0,AU,Present,2009,b'University of Sydney',,2007.0
0,1232.0,AU,Present,Present,b'University of Sydney',,
1,1232.0,CN,Present,Present,b'Shandong University',,
2,1232.0,AU,Present,2010,b'University of Sydney',,2009.0
3,1232.0,AU,Present,2009,b'University of Sydney',,2008.0
4,1232.0,CN,Present,2006,b'Shandong University',,2002.0
0,1234.0,AU,Present,2012,b'Martin College Sydney',,2011.0
0,1235.0,US,Present,2010,b'Der Markt',,2008.0
0,1236.0,NZ,Present,Present,b'St Kentigerns College',,
0,1237.0,US,Present,1981,b'Williamstown High School',,1976.0
1,1237.0,US,Present,1981,b'Williamstown high school',,1976.0
0,1238.0,NZ,Present,Present,b'Auckland University of Technology',,
1,1238.0,NZ,Present,1991,b'Auckland University of Technology',,1990.0
2,1238.0,NZ,Present,Present,b'Westlake Boys High School',,
0,1239.0,AU,Present,Present,b'UNSW',,
1,1239.0,AU,Present,Present,b'TAFE NSW',,
2,1239.0,AU,Present,1985,b'UNSW',,1985.0
3,1239.0,AU,Present,Present,b'TAFE NSW',,
0,1240.0,AU,Present,1986,b'Bayswater Secondary College',,1982.0
0,1241.0,AU,Present,1994,"b'MSIT, Mt Gravatt Campus'",,1990.0
1,1241.0,IE,Present,Present,"b'St John of God, Artane, Dublin 5, Ireland'",,
0,1243.0,AU,Present,Present,b'The University of Queensland',,
1,1243.0,AU,Present,2011,b'The University of Queensland',,2008.0
2,1243.0,AU,Present,Present,b'Sydney Boys High School',,
0,1244.0,AU,Present,Present,b'University of Southern Queensland',,
1,1244.0,,Present,1985,"b'Kilmaire College, Hawthorn'",,1982.0
2,1244.0,AU,Present,2013,b'University of Southern Queensland',,2012.0
3,1244.0,AU,Present,2018,b'University of Southern Queensland',,2012.0
0,1246.0,GB,Present,Present,b'University of the West of England',,
1,1246.0,GB,Present,2011,b'University of the West of England',,2008.0
0,1248.0,AU,Present,1982,"b""St. Leonard's Primary School, Naremburn""",,1980.0
1,1248.0,AU,Present,1986,b'St Thomas Willoughby',,1983.0
2,1248.0,AU,Present,1992,b'Marist College North Shore',,1987.0
0,1249.0,AU,Present,Present,b'RMIT University',,
1,1249.0,AU,Present,2008,b'RMIT University',,2006.0
0,1250.0,AU,Present,Present,b'South Sydney High School ',,
0,1251.0,AU,Present,2000,b'Robina High School',,1996.0
0,1252.0,GB,Present,Present,b'London Metropolitan University',,
1,1252.0,GB,Present,2008,b'London Metropolitan University',,2004.0
2,1252.0,,Present,2003,"b'Kronoby Gymnasium, Upper Secondary School'",,2000.0
3,1252.0,CA,Present,2002,"b'Beechy High School, Saskatchewan, Canada'",,2001.0
0,1253.0,AU,Present,Present,b'University of Sydney',,
1,1253.0,AU,Present,2007,b'University of Sydney',,2003.0
0,1256.0,AU,Present,Present,b'Western Sydney University',,
1,1256.0,AU,Present,2007,"b""St Patrick's College, Strathfield""",,2000.0
2,1256.0,AU,Present,2011,b'University of Western Sydney',,2007.0
0,1257.0,AU,Present,2014,b'University of Wollongong',,2010.0
1,1257.0,IR,Present,2009,b'Isfahan University of Technology',,2006.0
2,1257.0,IR,Present,2006,b'Shahid Chamran University',,2002.0
0,1259.0,AU,Present,Present,b'St Leos College Wahroonga NSW',,
0,1260.0,AU,Present,Present,b'Monash University',,
1,1260.0,AU,Present,Present,b'La Trobe University',,
2,1260.0,AU,Present,1995,b'La Trobe University',,1992.0
3,1260.0,AU,Present,2001,b'Monash University',,1996.0
0,1261.0,AU,Present,Present,b'University of Canberra',,
1,1261.0,AU,Present,Present,b'Canberra Church of England Girls Grammar School',,
2,1261.0,AU,Present,Present,b'University of Canberra',,
0,1262.0,ZA,Present,Present,b'University of South Africa/Universiteit van Suid-Afrika',,
1,1262.0,ZA,Present,Present,b'University of Pretoria/Universiteit van Pretoria',,
2,1262.0,ZA,Present,1992,b'University of Pretoria/Universiteit van Pretoria',,1990.0
3,1262.0,ZA,Present,1995,b'University of South Africa/Universiteit van Suid-Afrika',,1993.0
0,1263.0,PT,Present,Present,b'Instituto Superior T\xc3\x83\xc2\xa9cnico',,
1,1263.0,PT,Present,2009,b'Instituto Superior T\xc3\x83\xc2\xa9cnico',,2004.0
0,1264.0,AU,Present,Present,b'University of Technology Sydney',,
1,1264.0,AU,Present,1992,b'University of Technology Sydney',,1987.0
0,1266.0,AU,Present,Present,b'Swinburne University of Technology',,
1,1266.0,AU,Present,Present,b'Swinburne University of Technology',,
0,1267.0,AU,Present,Present,b'TAFE NSW',,
1,1267.0,AU,Present,2006,b'TAFE NSW',,2003.0
0,1268.0,SG,Present,Present,b'James Cook University',,
1,1268.0,SG,Present,2011,b'James Cook University',,2009.0
0,1269.0,AU,Present,Present,b'University of Sydney',,
1,1269.0,AU,Present,2005,b'Carlingford High School',,2000.0
2,1269.0,AU,Present,2012,b'University of Sydney',,2006.0
0,1272.0,GB,Present,Present,b'Birmingham City University',,
1,1272.0,GB,Present,1998,b'Birmingham City University',,1996.0
0,1273.0,NL,Present,Present,b'University of Groningen',,
1,1273.0,,Present,2004,b'Dutch Packaging Centre',,2001.0
2,1273.0,NL,Present,1995,b'University of Groningen',,1989.0
0,1274.0,AU,Present,Present,b'University of Wollongong',,
1,1274.0,IN,Present,Present,b'University of Pune',,
2,1274.0,IN,Present,1995,b'University of Pune',,1991.0
3,1274.0,AU,Present,2015,b'University of Wollongong',,2013.0
4,1274.0,US,Present,Present,b'St Vincents High school',,
0,1276.0,,Present,2017,b'Coraggio Leadership Program',,2014.0
1,1276.0,AU,Present,2014,b'The Executive Connection (TEC)',,2008.0
2,1276.0,AU,Present,2007,b'Australian College of Project Management',,2007.0
0,1278.0,AU,Present,Present,b'Federation University Australia',,
1,1278.0,ZA,Present,1980,b'Sir Pierre van Ryneveld High School',,1979.0
2,1278.0,AU,Present,2012,b'University of Ballarat',,2011.0
3,1278.0,ZA,Present,1984,"b'Germiston Technical College. Gauteng, South Africa'",,1981.0
0,1280.0,AU,Present,Present,b'University of Technology Sydney',,
1,1280.0,AU,Present,2003,b'University of Technology Sydney',,1998.0
0,1281.0,AU,Present,1982,b'Army Apprentice School Balcombe',,1980.0
0,1282.0,AU,Present,1988,b'Blakehurst High',,1985.0
1,1282.0,AU,Present,1991,b'St George TAFE',,1989.0
0,1283.0,,Present,1984,b'Ain Shams UniversityB.sc',,1979.0
0,1284.0,AU,Present,Present,b'Cumberland High Carlingford',,
1,1284.0,AU,Present,Present,b'Meadowbank TAFE',,
0,1286.0,IN,Present,Present,"b'Indian Institute of Technology (Banaras Hindu University), Varanasi'",,
1,1286.0,IN,Present,1982,"b'Indian Institute of Technology (Banaras Hindu University), Varanasi'",,1977.0
2,1286.0,IN,Present,1977,b'Sardar Patel Vidyalaya',,1965.0
0,1291.0,AU,Present,Present,b'TAFE NSW',,
1,1291.0,AU,Present,1968,b'Patrician Brothers Fairfield',,1962.0
2,1291.0,AU,Present,1972,b'TAFE',,1969.0
0,1292.0,US,Present,Present,b'Purdue University',,
1,1292.0,AU,Present,Present,b'Australian Graduate School of Management',,
2,1292.0,IN,Present,Present,b'Annamalai University',,
3,1292.0,US,Present,Present,b'Purdue University',,
4,1292.0,AU,Present,2009,b'Australian Graduate School of Management',,
5,1292.0,IN,Present,Present,b'Annamalai University',,
0,1293.0,AU,Present,Present,b'TAFE NSW- Sydney Institute Higher Education',,
1,1293.0,AU,Present,Present,b'TAFE NSW- Sydney Institute',,1990.0
0,1296.0,,Present,Present,b'Rhodes University',,
1,1296.0,ZA,Present,Present,b'University of the Witwatersrand',,
2,1296.0,ZA,Present,1991,b'Port Elizabeth Technikon',,1988.0
3,1296.0,ZA,Present,1981,b'Rhodes University',,1978.0
4,1296.0,ZA,Present,1983,b'University of the Witwatersrand',,1978.0
0,1297.0,AU,Present,1992,b'University of Western Sydney',,1989.0
0,1298.0,AU,Present,Present,b'Box Hill Institute',,
1,1298.0,AU,Present,Present,b'Box Hill Institute',,
2,1298.0,AU,Present,Present,b'Wodonga Technical College',,
0,1300.0,GB,Present,1986,b'Solihull Sixth Form College',,1985.0
1,1300.0,AU,Present,1985,b'Malvern Hall',,1981.0
0,1305.0,AU,Present,Present,b'EAST HILLS BOYS HIGH SCHOOL + BANKSTOWN TAFE',,
1,1305.0,US,Present,1975,b'East Hills High School',,1972.0
0,1306.0,AU,Present,Present,b'TAFE NSW- Sydney Institute Higher Education',,
1,1306.0,AU,Present,Present,b'Charles Sturt University',,
2,1306.0,AU,Present,Present,"b'TAFE NSW, Western Sydney'",,
3,1306.0,AU,Present,1991,b'TAFE NSW- Sydney Institute',,1989.0
4,1306.0,,Present,2000,b'TAFE NSW \xc3\xa2\xc2\x80\xc2\x93 Western Sydney Institute',,1998.0
5,1306.0,AU,Present,2004,b'Charles Sturt University',,2001.0
0,1308.0,US,Present,Present,b'Cumberland High School',,
0,1309.0,GB,Present,1984,b'Yarm School',,1981.0
0,1310.0,AU,Present,Present,b'TAFE NSW- Sydney Institute Higher Education',,
1,1310.0,AU,Present,2015,b'TAFE NSW- Sydney Institute',,2014.0
2,1310.0,AU,Present,1979,"b'Marist Brothers, Westmead'",,1975.0
3,1310.0,AU,Present,1998,b'Petersham College of TAFE',,1995.0
0,1311.0,AU,Present,1982,b'Patrician Brothers Blacktown',,1979.0
0,1314.0,US,Present,1999,b'St Simon stock',,1993.0
0,1315.0,AU,Present,Present,b'University of Newcastle',,
1,1315.0,AU,Present,Present,b'TAFE NSW',,
2,1315.0,AU,Present,1993,b'Broadmeadow High School',,1988.0
3,1315.0,AU,Present,1994,b'University of Newcastle',,1990.0
4,1315.0,AU,Present,Present,b'TAFE',,2014.0
0,1323.0,PH,Present,Present,b'Saint Louis University (PH)',,
1,1323.0,AU,Present,Present,b'Chiefly Business School',,
2,1323.0,PH,Present,Present,b'Saint Louis University (PH)',,
0,1328.0,AU,Present,Present,b'University of New England (AU)',,
1,1328.0,GB,Present,Present,b'Aston University',,
2,1328.0,,Present,Present,b'Rockwell Green Belt Training',,
3,1328.0,AU,Present,2007,b'University of New England (AU)',,2004.0
4,1328.0,GB,Present,1978,b'Aston University',,1973.0
0,1331.0,AU,Present,2003,b'Australian Defense Force',,2000.0
1,1331.0,AU,Present,1999,b'MacKillop Senior College',,1997.0
0,1333.0,AU,Present,Present,b'Swinburne University of Technology',,
1,1333.0,AU,Present,Present,b'Swinburne University of Technology',,
2,1333.0,AU,Present,Present,b'Oxley College',,
0,1334.0,AU,Present,Present,b'University of Wollongong',,
1,1334.0,AU,Present,Present,b'Mt Eliza Business School',,
2,1334.0,AU,Present,1986,b'University of Wollongong',,1983.0
3,1334.0,AU,Present,2013,b'Mt Eliza Business School',,2013.0
0,1337.0,JM,Present,1983,b'University Of Technology',,1980.0
0,1338.0,AU,Present,Present,b'Marist Brother Parramatta',,
0,1339.0,LK,Present,Present,b'University of Peradeniya',,
1,1339.0,LK,Present,Present,b'University of Colombo',,
2,1339.0,LK,Present,2008,b'University of Colombo',,2004.0
3,1339.0,LK,Present,1995,b'University of Peradeniya',,1992.0
0,1340.0,GB,Present,Present,b'University of the West of Scotland',,
1,1340.0,GB,Present,Present,b'Abertay University',,
2,1340.0,GB,Present,2002,b'University of the West of Scotland',,1998.0
3,1340.0,GB,Present,1992,b'Abertay University',,1991.0
0,1345.0,AU,Present,1980,b'Pendle Hill High School',,1975.0
0,1348.0,AU,Present,Present,b'TAFE NSW',,
1,1348.0,AU,Present,1992,b'TAFE',,1992.0
2,1348.0,AU,Present,1991,b'Cambridge Park High School',,1986.0
0,1349.0,AU,Present,Present,b'TAFE NSW Higher Education',,
1,1349.0,AU,Present,2001,b'Gilroy College - Castle Hill',,1996.0
2,1349.0,AU,Present,2004,b'TAFE NSW Higher Education',,2002.0
0,1350.0,GB,Present,Present,b'Oakhill College ',,
0,1351.0,AU,Present,Present,b'Australian Institute of Business',,
1,1351.0,AU,Present,2014,b'Australian Institute of Business',,2014.0
2,1351.0,AU,Present,1987,"b""St Augustine's College - Sydney""",,1980.0
3,1351.0,AU,Present,2016,b'Australian Institute of Business',,2014.0
0,1354.0,AU,Present,1973,b'Greystanes High School NSW',,1970.0
0,1355.0,IN,Present,1989,b'B.E.(Elect) MSU Baroda India',,1985.0
0,1356.0,IN,Present,Present,b'AIM Education & Training',,
1,1356.0,,Present,Present,"b'Seven Hills High School, Granville TAFE, UTS, Blacktown TAFE, Lidcombe TAFE, Nepean TAFE'",,
2,1356.0,AU,Present,2015,b'Australian Institute of Management',,2014.0
3,1356.0,AU,Present,2017,b'Australian Institute of Management',,2016.0
0,1358.0,AU,Present,Present,b'UNSW',,
1,1358.0,AU,Present,1976,b'UNSW',,1972.0
2,1358.0,AU,Present,1978,b'University of New South Wales',,1975.0
0,1364.0,IE,Present,1997,b'BOHERBUE COMPREHENSIVE',,1992.0
